OAVelocity,Peakmg,RMSmg,Kurtosis,CrestFactor,Skewness,Deviation,Peak-to-Peak Displacement,Time
365,2285,1616,42,673,12,294,13,2023-02-17 10:48:08
402,2091,1479,5,486,-8,285,16,2023-02-17 10:49:17
389,2051,1451,32,701,-6,289,15,2023-02-17 10:51:17
376,1917,1356,15,662,-3,279,10,2023-02-17 10:55:06
347,2388,1689,39,607,20,304,11,2023-02-17 10:56:42
355,2454,1736,43,703,22,300,19,2023-02-17 10:57:49
366,2279,1612,34,632,15,292,12,2023-02-17 10:58:42
369,2160,1528,48,787,27,277,13,2023-02-17 11:01:12
376,1754,1241,3,660,11,233,11,2023-02-17 11:07:47
372,1737,1229,0,739,13,230,22,2023-02-17 11:08:13
351,2395,1694,42,673,24,300,11,2023-02-17 11:08:46
376,1934,1368,16,736,10,278,9,2023-02-17 11:10:50
357,2286,1617,56,812,11,298,13,2023-02-17 11:11:44
364,2434,1722,53,632,18,305,7,2023-02-17 11:14:38
367,2297,1625,51,715,13,299,15,2023-02-17 11:17:15
377,2416,1709,15,626,26,297,30,2023-02-17 11:18:15
392,1889,1336,-4,624,10,241,16,2023-02-17 11:26:10
379,1733,1226,-25,587,15,234,12,2023-02-17 11:31:20
368,2572,1819,23,565,25,308,14,2023-02-17 11:34:20
406,2125,1503,27,775,13,293,12,2023-02-17 11:35:19
373,1798,1272,-16,644,14,239,9,2023-02-17 11:36:13
372,2594,1835,38,660,26,304,9,2023-02-17 11:37:14
362,2478,1753,31,509,26,301,12,2023-02-17 11:39:14
355,2327,1646,44,593,18,303,15,2023-02-17 11:39:40
366,2293,1622,47,660,23,298,17,2023-02-17 11:40:45
372,2441,1727,56,734,22,304,11,2023-02-17 11:42:08
366,2324,1644,37,680,20,303,11,2023-02-17 11:44:14
362,1805,1277,16,690,16,233,12,2023-02-17 11:48:14
394,2036,1440,26,802,14,292,13,2023-02-17 11:51:44
382,1932,1367,11,680,10,281,12,2023-02-17 11:52:44
367,2514,1778,24,609,24,315,8,2023-02-17 11:53:43
391,2016,1426,7,713,15,280,17,2023-02-17 11:54:36
338,1652,1169,-6,713,16,234,14,2023-02-17 11:56:44
381,1942,1374,9,660,8,285,13,2023-02-17 11:57:49
391,1705,1206,-15,672,19,237,9,2023-02-17 11:58:13
397,1913,1353,11,870,10,277,14,2023-02-17 11:59:19
335,1713,1212,0,751,17,244,8,2023-02-17 12:04:19
392,2094,1481,22,710,6,291,10,2023-02-17 12:06:12
387,2703,1912,29,663,31,316,12,2023-02-17 12:06:37
382,1973,1396,-6,765,15,276,18,2023-02-17 12:08:08
447,2782,1968,36,680,18,340,9,2023-02-17 12:11:18
389,2753,1947,41,686,28,330,14,2023-02-17 12:12:43
371,2611,1847,27,632,27,319,15,2023-02-17 12:17:13
398,2546,1801,18,644,20,327,14,2023-02-17 12:23:07
432,2709,1916,41,660,16,332,12,2023-02-17 12:26:14
354,2477,1752,45,735,27,312,10,2023-02-17 12:29:44
368,2468,1746,25,630,28,316,19,2023-02-17 12:32:45
389,2584,1828,54,647,19,329,16,2023-02-17 12:33:20
358,2439,1725,26,715,26,310,12,2023-02-17 12:35:17
406,2096,1483,23,725,10,287,13,2023-02-17 12:37:44
427,2266,1603,38,675,13,299,13,2023-02-17 12:39:39
374,2453,1735,37,751,19,311,17,2023-02-17 12:42:11
377,2416,1709,47,751,24,304,22,2023-02-17 12:42:50
400,2106,1490,28,715,12,280,20,2023-02-17 12:45:21
376,1876,1327,-14,613,9,250,18,2023-02-17 12:48:43
387,2252,1593,39,784,15,299,10,2023-02-17 12:51:17
401,2236,1582,22,741,19,304,18,2023-02-17 12:52:16
498,2836,2006,35,551,14,341,18,2023-02-17 12:54:12
453,2801,1981,32,515,14,347,12,2023-02-17 12:54:42
386,2538,1795,37,543,28,331,18,2023-02-17 13:02:16
385,2201,1557,57,747,16,297,11,2023-02-17 13:08:12
381,2604,1842,48,623,31,325,13,2023-02-17 13:11:09
391,1961,1387,25,774,13,282,12,2023-02-17 13:11:44
374,2630,1860,39,672,29,314,18,2023-02-17 13:12:43
395,2013,1424,45,686,14,286,10,2023-02-17 13:13:42
377,1867,1321,-23,646,15,253,16,2023-02-17 13:16:43
387,2591,1833,54,731,25,311,13,2023-02-17 13:17:36
358,2531,1790,43,714,30,316,10,2023-02-17 13:19:42
396,1951,1380,-2,701,8,256,9,2023-02-17 13:21:49
388,2215,1567,24,808,21,306,12,2023-02-17 13:24:16
383,2686,1900,47,686,29,333,13,2023-02-17 13:27:44
388,2334,1651,36,704,27,300,15,2023-02-17 13:28:43
382,2497,1766,32,691,28,318,13,2023-02-17 13:29:48
390,2598,1838,40,652,23,318,15,2023-02-17 13:30:14
385,1969,1393,11,679,11,282,10,2023-02-17 13:38:08
387,2716,1921,43,637,31,324,21,2023-02-17 13:38:39
396,2010,1422,1,686,9,280,13,2023-02-17 13:39:13
387,2437,1724,40,772,25,305,11,2023-02-17 13:40:14
384,2474,1750,33,748,23,313,13,2023-02-17 13:43:10
391,1965,1390,16,843,18,287,11,2023-02-17 13:44:45
374,2409,1704,33,705,25,318,21,2023-02-17 13:47:07
395,2129,1506,8,735,15,298,16,2023-02-17 13:48:44
404,2755,1949,47,683,28,352,9,2023-02-17 14:00:08
386,2675,1892,33,706,27,346,20,2023-02-17 14:06:12
