1.676514571000000000e+18
1.676514582000000000e+18
1.676514593000000000e+18
1.676514604000000000e+18
1.676514614000000000e+18
1.676514625000000000e+18
1.676514636000000000e+18
1.676514646000000000e+18
1.676514657000000000e+18
1.676514668000000000e+18
1.676514679000000000e+18
1.676514711000000000e+18
1.676514721000000000e+18
1.676514732000000000e+18
1.676514764000000000e+18
1.676514775000000000e+18
1.676514786000000000e+18
1.676514829000000000e+18
1.676514839000000000e+18
1.676514872000000000e+18
1.676514882000000000e+18
1.676514893000000000e+18
1.676514914000000000e+18
1.676514925000000000e+18
1.676514936000000000e+18
1.676514968000000000e+18
1.676514979000000000e+18
1.676514990000000000e+18
1.676515022000000000e+18
1.676515032000000000e+18
1.676515075000000000e+18
1.676515086000000000e+18
1.676515097000000000e+18
1.676515107000000000e+18
1.676515118000000000e+18
1.676515129000000000e+18
1.676515140000000000e+18
1.676515150000000000e+18
1.676515161000000000e+18
1.676515172000000000e+18
1.676515182000000000e+18
1.676515193000000000e+18
1.676515204000000000e+18
1.676515215000000000e+18
1.676515226000000000e+18
1.676515236000000000e+18
1.676515247000000000e+18
1.676515258000000000e+18
1.676515268000000000e+18
1.676515279000000000e+18
1.676515290000000000e+18
1.676515301000000000e+18
1.676515311000000000e+18
1.676515322000000000e+18
1.676515333000000000e+18
1.676515343000000000e+18
1.676515354000000000e+18
1.676515365000000000e+18
1.676515376000000000e+18
1.676515386000000000e+18
1.676515397000000000e+18
1.676515408000000000e+18
1.676515419000000000e+18
1.676515429000000000e+18
1.676515440000000000e+18
1.676515451000000000e+18
1.676515462000000000e+18
1.676515472000000000e+18
1.676515483000000000e+18
1.676515494000000000e+18
1.676515504000000000e+18
1.676515515000000000e+18
1.676515526000000000e+18
1.676515537000000000e+18
1.676515547000000000e+18
1.676515558000000000e+18
1.676515569000000000e+18
1.676515580000000000e+18
1.676515590000000000e+18
1.676515601000000000e+18
1.676515612000000000e+18
1.676515623000000000e+18
1.676515633000000000e+18
1.676515644000000000e+18
1.676515655000000000e+18
1.676515666000000000e+18
1.676515676000000000e+18
1.676515687000000000e+18
1.676515698000000000e+18
1.676515709000000000e+18
1.676515719000000000e+18
1.676515730000000000e+18
1.676515741000000000e+18
1.676515752000000000e+18
1.676515762000000000e+18
1.676515773000000000e+18
1.676515784000000000e+18
1.676515794000000000e+18
1.676515805000000000e+18
1.676515816000000000e+18
1.676515827000000000e+18
1.676515838000000000e+18
1.676515848000000000e+18
1.676515859000000000e+18
1.676515870000000000e+18
1.676515880000000000e+18
1.676515891000000000e+18
1.676515902000000000e+18
1.676515913000000000e+18
1.676515923000000000e+18
1.676515934000000000e+18
1.676515945000000000e+18
1.676515956000000000e+18
1.676515966000000000e+18
1.676515977000000000e+18
