InletPressure,OutletPressure,OutletTemperature,InverterSpeed,general_info,http_info,lora_info,modem_info,mqtt_info,ntp_info,zigbee_info
23.604097366333008,1021.0604858398438,83.38327026367188,4560.0,,,,,,,
23.7007999420166,1020.3374633789062,83.30850219726562,4570.0,,,,,,,
33.8294792175293,1027.6922607421875,83.38327026367188,4562.0,,,,,,,
36.626922607421875,1030.525634765625,83.38327026367188,4553.0,,,,,,,
35.662269592285156,1030.857421875,83.53286743164062,4551.0,,,,,,,
25.34078025817871,1021.6632080078125,83.38327026367188,4553.0,,,,,,,
23.893863677978516,1020.427490234375,83.30850219726562,4561.0,,,,,,,
23.797607421875,1020.186279296875,83.30850219726562,4574.0,,,,,,,
35.276710510253906,1029.4100341796875,83.53286743164062,4562.0,,,,,,,
36.72366714477539,1031.188720703125,83.45806884765625,4572.0,,,,,,,
30.260679244995117,1026.87841796875,83.53286743164062,4577.0,,,,,,,
24.376361846923828,1021.3017578125,83.38327026367188,4574.0,,,,,,,
23.604625701904297,1020.3369750976562,83.45806884765625,4563.0,,,,,,,
23.701074600219727,1020.1864013671875,83.45806884765625,4567.0,,,,,,,
23.604562759399414,1020.3070678710938,83.45806884765625,4571.0,,,,,,,
35.5659065246582,1029.5311279296875,83.60763549804688,4553.0,,,,,,,
37.20588684082031,1031.038330078125,83.60763549804688,4574.0,,,,,,,
29.006555557250977,1025.371337890625,83.68252563476562,4570.0,,,,,,,
33.733177185058594,1025.2808837890625,83.60763549804688,4556.0,,,,,,,
36.62702560424805,1030.827392578125,83.68252563476562,4552.0,,,,,,,
84.37580108642578,1059.3441162109375,84.43136596679688,4572.0,,,,,,,
75.4043197631836,1053.22509765625,84.20660400390625,4572.0,,,,,,,
83.50707244873047,1058.5606689453125,84.35641479492188,4580.0,,,,,,,
86.69048309326172,1061.0623779296875,84.581298828125,4561.0,,,,,,,
86.69064331054688,1061.15283203125,84.65625,4579.0,,,,,,,
,,,,"{'cpu': 4, 'date_time': '2023-02-06 13:40:35.851915', 'disk_mnt_path': {'disk_available': 40, 'disk_total': 48, 'disk_used': 8}, 'disk_sys_path': {'disk_available': 9, 'disk_total': 64, 'disk_used': 55}, 'dns': True, 'ipv4': '192.168.5.161', 'ipv6': 'fe80::fa03:32ff:fe02:dfa1', 'mac': '5c:cd:5b:f4:8f:08', 'memory': {'mem_total': 248, 'mem_used': 46, 'men_available': 202}, 'out_interface': 'Ethernet', 'serial': '188321', 'version': '2.5.5.1'}","{'port': 0, 'quant_msgs': 0, 'status': False, 'url': 'https://itg.svc.khomp.com'}","{'address': '127.0.0.1', 'detected': True, 'dev_registered': 3, 'last_msg': '2023-02-06 14:40:54.296563', 'network_server': 'internal'}","{'Error_Modem_Failed_ECM_Command': False, 'Error_Modem_No_Sim_Card': False, 'active_out_interface': 'Ethernet', 'apn': 'zap.vivo.com.br', 'auto_failover': 0, 'connection': 4, 'curr_sim': 1, 'network': 'HSPA', 'rssi': 'Unknown', 'sending_by_modem': False, 'sim': 1, 'sim_card1': 0, 'sim_card2': 0, 'status_mdm': 10}","{'last_update': '2023-02-06 13:42:12.428527', 'port': 1883, 'quant_msgs': 0, 'status': True, 'status_conn': True, 'url': '44.208.29.84'}","{'ntp_enabled': False, 'ntp_logging': True}","{'detected': False, 'dev_registered': 0}"
74.92186737060547,1052.8330078125,84.50631713867188,4580.0,,,,,,,
34.89015579223633,1029.4705810546875,83.98190307617188,4557.0,,,,,,,
25.62967872619629,1022.0853271484375,83.75735473632812,4548.0,,,,,,,
23.70041847229004,1020.93994140625,83.75735473632812,4564.0,,,,,,,
23.989763259887695,1020.3973999023438,83.75735473632812,4555.0,,,,,,,
23.796802520751953,1020.1259765625,83.60763549804688,4555.0,,,,,,,
34.11827087402344,1027.963623046875,83.68252563476562,4569.0,,,,,,,
36.91571807861328,1029.8330078125,83.75735473632812,4567.0,,,,,,,
37.1086540222168,1030.767333984375,83.75735473632812,4575.0,,,,,,,
69.51995849609375,1048.8839111328125,83.98190307617188,4581.0,,,,,,,
84.6644515991211,1059.25341796875,84.43136596679688,4577.0,,,,,,,
86.78673553466797,1060.8209228515625,84.65625,4582.0,,,,,,,
86.88323211669922,1060.700439453125,84.73123168945312,4572.0,,,,,,,
87.26921081542969,1060.8511962890625,84.80624389648438,4578.0,,,,,,,
81.4815902709961,1059.01220703125,84.95626831054688,4574.0,,,,,,,
54.37548065185547,1044.6937255859375,84.65625,4566.0,,,,,,,
37.012271881103516,1027.84326171875,83.98190307617188,4561.0,,,,,,,
37.3016357421875,1029.9232177734375,83.98190307617188,4555.0,,,,,,,
37.3016357421875,1030.2550048828125,83.98190307617188,4577.0,,,,,,,
37.3016357421875,1029.9237060546875,83.98190307617188,4557.0,,,,,,,
37.20518493652344,1030.1649169921875,84.05682373046875,4570.0,,,,,,,
65.85443115234375,1045.418212890625,84.20660400390625,4562.0,,,,,,,
84.27889251708984,1058.7724609375,84.80624389648438,4586.0,,,,,,,
86.97997283935547,1060.3699951171875,84.88125610351562,4590.0,,,,,,,
86.40115356445312,1060.611083984375,85.03128051757812,4576.0,,,,,,,
74.72889709472656,1052.954345703125,84.73123168945312,4573.0,,,,,,,
84.37510681152344,1059.5260009765625,84.80624389648438,4592.0,,,,,,,
76.27243041992188,1058.4105224609375,85.03128051757812,4572.0,,,,,,,
42.414283752441406,1034.084228515625,84.1317138671875,4580.0,,,,,,,
37.687408447265625,1029.9249267578125,84.20660400390625,4575.0,,,,,,,
82.63882446289062,1057.7484130859375,84.73123168945312,4575.0,,,,,,,
86.97979736328125,1060.552001953125,84.88125610351562,4568.0,,,,,,,
87.07646179199219,1060.8836669921875,84.95626831054688,4563.0,,,,,,,
87.1729965209961,1060.822998046875,85.10629272460938,4569.0,,,,,,,
79.3593978881836,1056.2109375,84.95626831054688,4585.0,,,,,,,
73.86093139648438,1052.0814208984375,84.73123168945312,4585.0,,,,,,,
47.81608581542969,1037.5216064453125,84.35641479492188,4576.0,,,,,,,
49.841670989990234,1032.0347900390625,84.1317138671875,4552.0,,,,,,,
84.2788314819336,1058.9234619140625,84.88125610351562,4581.0,,,,,,,
87.07653045654297,1060.490966796875,85.10629272460938,4569.0,,,,,,,
87.46221160888672,1060.611572265625,85.18136596679688,4580.0,,,,,,,
87.17273712158203,1061.4254150390625,85.10629272460938,4598.0,,,,,,,
87.17273712158203,1061.154052734375,85.25643920898438,4588.0,,,,,,,
87.26921081542969,1061.0335693359375,85.10629272460938,4574.0,,,,,,,
35.95136260986328,1031.3411865234375,84.35641479492188,4550.0,,,,,,,
25.62989044189453,1022.65966796875,84.1317138671875,4573.0,,,,,,,
23.893442153930664,1020.7003173828125,83.98190307617188,4569.0,,,,,,,
23.893335342407227,1021.3331909179688,84.05682373046875,4570.0,,,,,,,
23.89310073852539,1021.363525390625,83.83221435546875,4553.0,,,,,,,
23.70012092590332,1021.3634033203125,83.83221435546875,4565.0,,,,,,,
23.700162887573242,1021.3031616210938,83.98190307617188,4566.0,,,,,,,
23.893123626708984,1021.36328125,83.83221435546875,4551.0,,,,,,,
23.89310073852539,1021.484130859375,83.83221435546875,4553.0,,,,,,,
23.89310073852539,1021.2730102539062,83.75735473632812,4557.0,,,,,,,
23.700246810913086,1021.2730102539062,83.68252563476562,4564.0,,,,,,,
23.603906631469727,1020.8508911132812,83.60763549804688,4560.0,,,,,,,
23.796823501586914,1021.544189453125,83.75735473632812,4548.0,,,,,,,
23.79693031311035,1021.3030395507812,83.60763549804688,4566.0,,,,,,,
23.797056198120117,1021.3333129882812,83.60763549804688,4565.0,,,,,,,
23.893505096435547,1021.001708984375,83.60763549804688,4563.0,,,,,,,
23.604116439819336,1020.8507690429688,83.45806884765625,4562.0,,,,,,,
23.700565338134766,1021.3029174804688,83.38327026367188,4572.0,,,,,,,
23.79697036743164,1020.9110717773438,83.45806884765625,4566.0,,,,,,,
23.700481414794922,1020.971435546875,83.53286743164062,4563.0,,,,,,,
23.796886444091797,1020.9716796875,83.45806884765625,4567.0,,,,,,,
23.796844482421875,1021.3935546875,83.45806884765625,4555.0,,,,,,,
23.893230438232422,1021.48388671875,83.38327026367188,4568.0,,,,,,,
23.79677963256836,1021.1522827148438,83.53286743164062,4557.0,,,,,,,
23.98969841003418,1020.549560546875,83.53286743164062,4555.0,,,,,,,
23.989656448364258,1020.7003173828125,83.45806884765625,4559.0,,,,,,,
23.893186569213867,1020.67041015625,83.38327026367188,4571.0,,,,,,,
23.89310073852539,1020.7907104492188,83.60763549804688,4543.0,,,,,,,
23.989486694335938,1021.2124633789062,83.60763549804688,4557.0,,,,,,,
23.796567916870117,1021.2426147460938,83.60763549804688,4581.0,,,,,,,
44.05360794067383,1025.553466796875,83.60763549804688,4576.0,,,,,,,
71.64196014404297,1052.110595703125,84.1317138671875,4558.0,,,,,,,
73.76426696777344,1053.648193359375,84.35641479492188,4580.0,,,,,,,
73.57122802734375,1053.10546875,84.35641479492188,4587.0,,,,,,,
73.57122802734375,1053.2862548828125,84.43136596679688,4587.0,,,,,,,
73.28182220458984,1052.8341064453125,84.43136596679688,4578.0,,,,,,,
73.2818603515625,1053.0753173828125,84.50631713867188,4586.0,,,,,,,
32.09249496459961,1027.9349365234375,83.98190307617188,4552.0,,,,,,,
24.9542236328125,1021.815673828125,83.90707397460938,4553.0,,,,,,,
23.989591598510742,1020.9718017578125,83.68252563476562,4571.0,,,,,,,
23.89310073852539,1020.549560546875,83.60763549804688,4563.0,,,,,,,
23.700227737426758,1020.579833984375,83.75735473632812,4571.0,,,,,,,
23.796802520751953,1020.5797119140625,83.75735473632812,4556.0,,,,,,,
23.70041847229004,1020.3385620117188,83.75735473632812,4579.0,,,,,,,
23.70041847229004,1020.73046875,83.68252563476562,4557.0,,,,,,,
23.796886444091797,1019.9769897460938,83.75735473632812,4567.0,,,,,,,
23.796886444091797,1020.5797119140625,83.75735473632812,4552.0,,,,,,,
23.79690933227539,1020.3991088867188,83.75735473632812,4574.0,,,,,,,
24.086294174194336,1020.60986328125,83.68252563476562,4556.0,,,,,,,
23.79690933227539,1020.610107421875,83.60763549804688,4568.0,,,,,,,
23.796802520751953,1020.5195922851562,83.68252563476562,4560.0,,,,,,,
23.893186569213867,1020.0974731445312,83.60763549804688,4567.0,,,,,,,
23.89303970336914,1020.1276245117188,83.68252563476562,4566.0,,,,,,,
23.79644203186035,1020.3689575195312,83.68252563476562,4557.0,,,,,,,
55.9183349609375,1039.841796875,83.83221435546875,4568.0,,,,,,,
71.15974426269531,1051.4173583984375,84.20660400390625,4590.0,,,,,,,
73.08919525146484,1052.8642578125,84.35641479492188,4569.0,,,,,,,
73.37871551513672,1052.9244384765625,84.35641479492188,4559.0,,,,,,,
73.3786849975586,1052.8946533203125,84.50631713867188,4573.0,,,,,,,
73.37863159179688,1052.7437744140625,84.43136596679688,4560.0,,,,,,,
53.989749908447266,1044.9063720703125,84.35641479492188,4576.0,,,,,,,
27.751964569091797,1024.7396240234375,83.90707397460938,4565.0,,,,,,,
24.665090560913086,1021.0015869140625,83.75735473632812,4549.0,,,,,,,
23.79697036743164,1020.4594116210938,83.83221435546875,4572.0,,,,,,,
23.507394790649414,1020.6702880859375,83.60763549804688,4563.0,,,,,,,
23.700246810913086,1020.6097412109375,83.60763549804688,4559.0,,,,,,,
23.893291473388672,1020.3388671875,83.60763549804688,4573.0,,,,,,,
23.990079879760742,1020.0975952148438,83.60763549804688,4556.0,,,,,,,
23.893611907958984,1020.3687133789062,83.38327026367188,4557.0,,,,,,,
23.89373779296875,1020.7003173828125,83.45806884765625,4557.0,,,,,,,
23.990249633789062,1019.9465942382812,83.45806884765625,4578.0,,,,,,,
23.797481536865234,1020.3991088867188,83.45806884765625,4574.0,,,,,,,
23.894119262695312,1020.3385620117188,83.45806884765625,4573.0,,,,,,,
23.797840118408203,1020.60986328125,83.38327026367188,4564.0,,,,,,,
23.894479751586914,1020.7608032226562,83.45806884765625,4550.0,,,,,,,
23.991012573242188,1020.549560546875,83.38327026367188,4555.0,,,,,,,
23.70181655883789,1020.609619140625,83.30850219726562,4558.0,,,,,,,
23.894882202148438,1021.001708984375,83.45806884765625,4578.0,,,,,,,
24.087820053100586,1020.5797119140625,83.38327026367188,4558.0,,,,,,,
23.895030975341797,1020.8811645507812,83.45806884765625,4568.0,,,,,,,
23.89511489868164,1020.7604370117188,83.45806884765625,4561.0,,,,,,,
23.991519927978516,1020.8508911132812,83.45806884765625,4556.0,,,,,,,
24.087926864624023,1020.5498046875,83.38327026367188,4576.0,,,,,,,
23.895030975341797,1020.7605590820312,83.45806884765625,4562.0,,,,,,,
24.087970733642578,1020.4592895507812,83.53286743164062,4556.0,,,,,,,
23.895030975341797,1020.0671997070312,83.45806884765625,4559.0,,,,,,,
23.702219009399414,1020.9113159179688,83.45806884765625,4554.0,,,,,,,
23.798730850219727,1020.4590454101562,83.38327026367188,4551.0,,,,,,,
23.99173355102539,1020.700439453125,83.30850219726562,4565.0,,,,,,,
23.798877716064453,1020.7003173828125,83.38327026367188,4547.0,,,,,,,
23.799091339111328,1020.73046875,83.30850219726562,4552.0,,,,,,,
23.799345016479492,1020.9718017578125,83.45806884765625,4555.0,,,,,,,
23.799579620361328,1020.73046875,83.45806884765625,4559.0,,,,,,,
23.992855072021484,1020.73046875,83.45806884765625,4552.0,,,,,,,
23.800045013427734,1020.971435546875,83.53286743164062,4570.0,,,,,,,
23.800107955932617,1020.9113159179688,83.53286743164062,4559.0,,,,,,,
23.800363540649414,1020.8510131835938,83.30850219726562,4557.0,,,,,,,
24.08993911743164,1020.3690795898438,83.45806884765625,4566.0,,,,,,,
23.993873596191406,1020.4291381835938,83.45806884765625,4566.0,,,,,,,
23.897552490234375,1020.5197143554688,83.38327026367188,4559.0,,,,,,,
23.99444580078125,1020.4290161132812,83.53286743164062,4555.0,,,,,,,
23.99461555480957,1019.6150512695312,83.45806884765625,4560.0,,,,,,,
23.801761627197266,1019.6755981445312,83.60763549804688,4565.0,,,,,,,
23.994997024536133,1020.0974731445312,83.30850219726562,4570.0,,,,,,,
23.898717880249023,1020.0975952148438,83.38327026367188,4565.0,,,,,,,
23.802289962768555,1019.6755981445312,83.45806884765625,4564.0,,,,,,,
23.89895248413086,1020.0371704101562,83.45806884765625,4551.0,,,,,,,
23.995676040649414,1020.18798828125,83.45806884765625,4555.0,,,,,,,
23.89937400817871,1020.4893188476562,83.53286743164062,4575.0,,,,,,,
23.995929718017578,1019.916748046875,83.45806884765625,4555.0,,,,,,,
23.99612045288086,1019.9166259765625,83.53286743164062,4572.0,,,,,,,
23.90001106262207,1019.9771118164062,83.45806884765625,4569.0,,,,,,,
23.900287628173828,1019.5551147460938,83.45806884765625,4546.0,,,,,,,
23.900455474853516,1020.3386840820312,83.45806884765625,4561.0,,,,,,,
23.804325103759766,1020.18798828125,83.45806884765625,4561.0,,,,,,,
23.804685592651367,1020.15771484375,83.38327026367188,4569.0,,,,,,,
23.90119743347168,1020.2181396484375,83.45806884765625,4562.0,,,,,,,
23.804855346679688,1019.9769897460938,83.45806884765625,4565.0,,,,,,,
23.805004119873047,1019.91650390625,83.45806884765625,4569.0,,,,,,,
23.90170669555664,1020.2181396484375,83.45806884765625,4552.0,,,,,,,
23.99832534790039,1019.8865966796875,83.53286743164062,4561.0,,,,,,,
23.901960372924805,1020.2481689453125,83.60763549804688,4583.0,,,,,,,
24.09517478942871,1019.9468383789062,83.53286743164062,4560.0,,,,,,,
23.902660369873047,1019.5851440429688,83.60763549804688,4551.0,,,,,,,
23.999235153198242,1020.3087158203125,83.60763549804688,4576.0,,,,,,,
23.90306282043457,1019.7960205078125,83.60763549804688,4553.0,,,,,,,
23.903104782104492,1019.7958984375,83.60763549804688,4565.0,,,,,,,
23.999744415283203,1019.8863525390625,83.68252563476562,4544.0,,,,,,,
23.710590362548828,1020.4291381835938,83.68252563476562,4565.0,,,,,,,
23.80722999572754,1019.4342041015625,83.75735473632812,4551.0,,,,,,,
23.903825759887695,1019.765869140625,83.68252563476562,4560.0,,,,,,,
23.904037475585938,1019.9769897460938,83.60763549804688,4565.0,,,,,,,
24.000761032104492,1020.308349609375,83.75735473632812,4559.0,,,,,,,
23.9044189453125,1020.4891967773438,83.75735473632812,4555.0,,,,,,,
23.904460906982422,1020.0371704101562,83.75735473632812,4573.0,,,,,,,
23.80794906616211,1019.88623046875,83.75735473632812,4551.0,,,,,,,
23.711437225341797,1020.0972290039062,83.68252563476562,4572.0,,,,,,,
23.904376983642578,1020.3688354492188,83.75735473632812,4558.0,,,,,,,
23.90422821044922,1019.886474609375,83.90707397460938,4556.0,,,,,,,
24.097061157226562,1019.73583984375,83.83221435546875,4561.0,,,,,,,
